id_vente,adherent_id,personne_physique,montant,code_mp,produit,produit_ref,secteur,code_ant,annee,month,jour,mois,moy_paiment,aita_antenne,antenne,date,trimestre,année_mois
9771,12948,PP,50,3,Attestation Professionnelle,AP-TNG-0021-i-0370-2024,Industrie,TANGER,2024,4,26,avril,TPE,TNG,TANGER,2024-04-26,2,2024-04-30 00:00:00
9615,12626,PP,50,3,Attestation Professionnelle,AP-TNG-0230-c-0367-2024,Commerce,TANGER,2024,4,26,avril,TPE,TNG,TANGER,2024-04-26,2,2024-04-30 00:00:00
4570,3155,PP,50,1,Attestation Professionnelle,AP-AHU-0411-c-0624-2024,Commerce,AL HOCEIMA,2024,4,26,avril,Espèce,AHU,AL HOCEIMA,2024-04-26,2,2024-04-30 00:00:00
4569,3155,PP,100,1,Carte de Commerce,CA-AHU-0305-c-0441-2024,Commerce,AL HOCEIMA,2024,4,26,avril,Espèce,AHU,AL HOCEIMA,2024-04-26,2,2024-04-30 00:00:00
2238,1201,PP,50,1,Attestation Professionnelle,AP-AHU-0412-c-0625-2024,Commerce,AL HOCEIMA,2024,4,26,avril,Espèce,AHU,AL HOCEIMA,2024-04-26,2,2024-04-30 00:00:00
2237,1201,PP,100,1,Carte de Commerce,CA-AHU-0306-c-0442-2024,Commerce,AL HOCEIMA,2024,4,26,avril,Espèce,AHU,AL HOCEIMA,2024-04-26,2,2024-04-30 00:00:00
10397,5229,PP,50,3,Attestation Professionnelle,AP-TNG-0229-c-0366-2024,Commerce,TANGER,2024,4,26,avril,TPE,TNG,TANGER,2024-04-26,2,2024-04-30 00:00:00
10407,14839,PP,50,3,Attestation Professionnelle,AP-TNG-0234-c-0373-2024,Commerce,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
11002,9865,PP,100,1,Carte de Commerce,CA--0048-c-0063-2024,Commerce,LARACHE,2024,4,29,avril,Espèce,LA,LARACHE,2024-04-29,2,2024-04-30 00:00:00
9896,12043,PP,100,3,Carte de Commerce,CA-TNG-0232-c-0385-2024,Commerce,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
9452,172,PM,1000,3,Certificat d'origine,CO-TNG-0093-i-0268-2024,Industrie,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
9788,13009,PP,100,3,Carte de Commerce,CA-TNG-0233-c-0387-2024,Commerce,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
9787,13009,PP,50,3,Attestation Professionnelle,AP-TNG-0238-c-0378-2024,Commerce,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
10408,14839,PP,100,3,Carte de Commerce,CA-TNG-0231-c-0384-2024,Commerce,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
9451,172,PM,512,3,Certificat d'origine,CO-TNG-0092-i-0267-2024,Industrie,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
9895,12043,PP,50,3,Attestation Professionnelle,AP-TNG-0235-c-0374-2024,Commerce,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
10409,3082,PP,50,3,Attestation Professionnelle,AP-TNG-0237-c-0376-2024,Commerce,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
10413,14841,PP,100,3,Carte de Commerce,CA-TNG-0234-c-0388-2024,Commerce,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
10411,14749,PM,200,3,Carte de Commerce,CA-TNG-0127-s-0386-2024,Service,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
10412,14841,PP,50,3,Attestation Professionnelle,AP-TNG-0239-c-0379-2024,Commerce,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
10414,14843,PP,50,3,Attestation Professionnelle,AP-TNG-0240-c-0380-2024,Commerce,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
10415,14843,PP,100,3,Carte de Commerce,CA-TNG-0235-c-0389-2024,Commerce,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
10416,14844,PP,50,3,Attestation Professionnelle,AP-TNG-0241-c-0381-2024,Commerce,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
10417,14844,PP,100,3,Carte de Commerce,CA-TNG-0236-c-0390-2024,Commerce,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
10828,193,PM,1000,2,Certificat d'origine,CO-TNG-0116-s-0269-2024,Service,TANGER,2024,4,29,avril,Chèque,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
10829,193,PM,819,2,Certificat d'origine,CO-TNG-0117-s-0270-2024,Service,TANGER,2024,4,29,avril,Chèque,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
9450,172,PM,523,3,Certificat d'origine,CO-TNG-0091-i-0266-2024,Industrie,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
10410,14749,PM,100,3,Attestation Professionnelle,AP-TNG-0118-s-0377-2024,Service,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
9449,172,PM,100,3,Légalisation,VI-TNG-2892-i-5196-2024,Industrie,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
10061,14156,PP,50,3,Attestation Professionnelle,AP-TNG-0236-c-0375-2024,Commerce,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
9447,172,PM,100,3,Légalisation,VI-TNG-2890-i-5194-2024,Industrie,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
9448,172,PM,100,3,Légalisation,VI-TNG-2891-i-5195-2024,Industrie,TANGER,2024,4,29,avril,TPE,TNG,TANGER,2024-04-29,2,2024-04-30 00:00:00
54,1897,PP,50,1,Attestation Professionnelle,AP-AHU-0414-c-0629-2024,Commerce,AL HOCEIMA,2024,4,29,avril,Espèce,AHU,AL HOCEIMA,2024-04-29,2,2024-04-30 00:00:00
413,10116,PP,50,1,Attestation Professionnelle,AP-AHU-0416-c-0632-2024,Commerce,AL HOCEIMA,2024,4,29,avril,Espèce,AHU,AL HOCEIMA,2024-04-29,2,2024-04-30 00:00:00
1808,9358,PM,200,1,Carte de Commerce,CA-AHU-0130-s-0446-2024,Service,AL HOCEIMA,2024,4,29,avril,Espèce,AHU,AL HOCEIMA,2024-04-29,2,2024-04-30 00:00:00
1809,9358,PM,100,1,Attestation Professionnelle,AP-AHU-0197-s-0633-2024,Service,AL HOCEIMA,2024,4,29,avril,Espèce,AHU,AL HOCEIMA,2024-04-29,2,2024-04-30 00:00:00
2181,13108,PP,50,1,Attestation Professionnelle,AP-AHU-0019-i-0626-2024,Industrie,AL HOCEIMA,2024,4,29,avril,Espèce,AHU,AL HOCEIMA,2024-04-29,2,2024-04-30 00:00:00
4197,14457,PP,50,1,Attestation Professionnelle,AP-AHU-0417-c-0634-2024,Commerce,AL HOCEIMA,2024,4,29,avril,Espèce,AHU,AL HOCEIMA,2024-04-29,2,2024-04-30 00:00:00
4262,14501,PM,100,1,Attestation Professionnelle,AP-AHU-0195-s-0627-2024,Service,AL HOCEIMA,2024,4,29,avril,Espèce,AHU,AL HOCEIMA,2024-04-29,2,2024-04-30 00:00:00
4571,1632,PP,100,1,Carte de Commerce,CA-AHU-0307-c-0443-2024,Commerce,AL HOCEIMA,2024,4,29,avril,Espèce,AHU,AL HOCEIMA,2024-04-29,2,2024-04-30 00:00:00
4572,1632,PP,50,1,Attestation Professionnelle,AP-AHU-0413-c-0628-2024,Commerce,AL HOCEIMA,2024,4,29,avril,Espèce,AHU,AL HOCEIMA,2024-04-29,2,2024-04-30 00:00:00
3134,3671,PP,50,1,Attestation Professionnelle,AP-AHU-0418-c-0635-2024,Commerce,AL HOCEIMA,2024,4,29,avril,Espèce,AHU,AL HOCEIMA,2024-04-29,2,2024-04-30 00:00:00
4574,14840,PP,50,1,Attestation Professionnelle,AP-AHU-0196-s-0630-2024,Service,AL HOCEIMA,2024,4,29,avril,Espèce,AHU,AL HOCEIMA,2024-04-29,2,2024-04-30 00:00:00
4573,14840,PP,100,1,Carte de Commerce,CA-AHU-0129-s-0444-2024,Service,AL HOCEIMA,2024,4,29,avril,Espèce,AHU,AL HOCEIMA,2024-04-29,2,2024-04-30 00:00:00
6135,9789,PP,50,1,Attestation Professionnelle,AP-TET-0128-c-0199-2024,Commerce,TETOUAN,2024,4,29,avril,Espèce,TET,TETOUAN,2024-04-29,2,2024-04-30 00:00:00
6134,9789,PP,100,1,Carte de Commerce,CA-TET-0113-c-0169-2024,Commerce,TETOUAN,2024,4,29,avril,Espèce,TET,TETOUAN,2024-04-29,2,2024-04-30 00:00:00
5224,12991,PP,50,1,Attestation Professionnelle,AP-TET-0130-c-0201-2024,Commerce,TETOUAN,2024,4,29,avril,Espèce,TET,TETOUAN,2024-04-29,2,2024-04-30 00:00:00
6136,14842,PP,100,1,Carte de Commerce,CA-TET-0001--0001-2024,Commerce,TETOUAN,2024,4,29,avril,Espèce,TET,TETOUAN,2024-04-29,2,2024-04-30 00:00:00
4809,9790,PP,100,1,Carte de Commerce,CA-TET-0114-c-0170-2024,Commerce,TETOUAN,2024,4,29,avril,Espèce,TET,TETOUAN,2024-04-29,2,2024-04-30 00:00:00
4576,5958,PP,50,1,Attestation Professionnelle,AP-AHU-0415-c-0631-2024,Commerce,AL HOCEIMA,2024,4,29,avril,Espèce,AHU,AL HOCEIMA,2024-04-29,2,2024-04-30 00:00:00
4575,5958,PP,100,1,Carte de Commerce,CA-AHU-0308-c-0445-2024,Commerce,AL HOCEIMA,2024,4,29,avril,Espèce,AHU,AL HOCEIMA,2024-04-29,2,2024-04-30 00:00:00
4810,9790,PP,50,1,Attestation Professionnelle,AP-TET-0129-c-0200-2024,Commerce,TETOUAN,2024,4,29,avril,Espèce,TET,TETOUAN,2024-04-29,2,2024-04-30 00:00:00
10424,14852,PP,50,3,Attestation Professionnelle,AP-TNG-0244-c-0386-2024,Commerce,TANGER,2024,4,30,avril,TPE,TNG,TANGER,2024-04-30,2,2024-04-30 00:00:00
9922,13845,PP,50,3,Attestation Professionnelle,AP-TNG-0119-s-0382-2024,Service,TANGER,2024,4,30,avril,TPE,TNG,TANGER,2024-04-30,2,2024-04-30 00:00:00
10418,10610,PM,200,3,Carte de Commerce,CA-TNG-0237-c-0391-2024,Commerce,TANGER,2024,4,30,avril,TPE,TNG,TANGER,2024-04-30,2,2024-04-30 00:00:00
10419,14847,PP,50,3,Attestation Professionnelle,AP-TNG-0242-c-0383-2024,Commerce,TANGER,2024,4,30,avril,TPE,TNG,TANGER,2024-04-30,2,2024-04-30 00:00:00
10420,14848,PP,50,3,Attestation Professionnelle,AP-TNG-0120-s-0384-2024,Service,TANGER,2024,4,30,avril,TPE,TNG,TANGER,2024-04-30,2,2024-04-30 00:00:00
10421,14848,PP,100,3,Carte de Commerce,CA-TNG-0128-s-0392-2024,Service,TANGER,2024,4,30,avril,TPE,TNG,TANGER,2024-04-30,2,2024-04-30 00:00:00
10422,14851,PP,50,3,Attestation Professionnelle,AP-TNG-0243-c-0385-2024,Commerce,TANGER,2024,4,30,avril,TPE,TNG,TANGER,2024-04-30,2,2024-04-30 00:00:00
10423,14851,PP,100,3,Carte de Commerce,CA-TNG-0238-c-0393-2024,Commerce,TANGER,2024,4,30,avril,TPE,TNG,TANGER,2024-04-30,2,2024-04-30 00:00:00
10425,14852,PP,100,3,Carte de Commerce,CA-TNG-0239-c-0394-2024,Commerce,TANGER,2024,4,30,avril,TPE,TNG,TANGER,2024-04-30,2,2024-04-30 00:00:00
11553,14856,PP,100,1,Carte de Commerce,CA--0049-c-0064-2024,Commerce,LARACHE,2024,4,30,avril,Espèce,LA,LARACHE,2024-04-30,2,2024-04-30 00:00:00
10830,193,PM,400,2,Certificat d'origine,CO-TNG-0118-s-0271-2024,Service,TANGER,2024,4,30,avril,Chèque,TNG,TANGER,2024-04-30,2,2024-04-30 00:00:00
10831,193,PM,400,2,Certificat d'origine,CO-TNG-0119-s-0272-2024,Service,TANGER,2024,4,30,avril,Chèque,TNG,TANGER,2024-04-30,2,2024-04-30 00:00:00
10832,193,PM,428,2,Certificat d'origine,CO-TNG-0120-s-0273-2024,Service,TANGER,2024,4,30,avril,Chèque,TNG,TANGER,2024-04-30,2,2024-04-30 00:00:00
10833,193,PM,400,2,Certificat d'origine,CO-TNG-0121-s-0274-2024,Service,TANGER,2024,4,30,avril,Chèque,TNG,TANGER,2024-04-30,2,2024-04-30 00:00:00
10834,193,PM,860,2,Certificat d'origine,CO-TNG-0122-s-0275-2024,Service,TANGER,2024,4,30,avril,Chèque,TNG,TANGER,2024-04-30,2,2024-04-30 00:00:00
10835,193,PM,400,2,Certificat d'origine,CO-TNG-0123-s-0276-2024,Service,TANGER,2024,4,30,avril,Chèque,TNG,TANGER,2024-04-30,2,2024-04-30 00:00:00
10836,193,PM,666,2,Certificat d'origine,CO-TNG-0124-s-0277-2024,Service,TANGER,2024,4,30,avril,Chèque,TNG,TANGER,2024-04-30,2,2024-04-30 00:00:00
10837,193,PM,100,2,Légalisation,VI-TNG-2169-s-5197-2024,Service,TANGER,2024,4,30,avril,Chèque,TNG,TANGER,2024-04-30,2,2024-04-30 00:00:00
11552,14856,PP,50,1,Attestation Professionnelle,AP--0051-c-0068-2024,Commerce,LARACHE,2024,4,30,avril,Espèce,LA,LARACHE,2024-04-30,2,2024-04-30 00:00:00
10426,4588,PM,200,3,Carte de Commerce,CA-TNG-0240-c-0395-2024,Commerce,TANGER,2024,4,30,avril,TPE,TNG,TANGER,2024-04-30,2,2024-04-30 00:00:00
6137,14850,PP,100,1,Carte de Commerce,CA-TET-0115-c-0171-2024,Commerce,TETOUAN,2024,4,30,avril,Espèce,TET,TETOUAN,2024-04-30,2,2024-04-30 00:00:00
6138,14850,PP,50,1,Attestation Professionnelle,AP-TET-0131-c-0202-2024,Commerce,TETOUAN,2024,4,30,avril,Espèce,TET,TETOUAN,2024-04-30,2,2024-04-30 00:00:00
4588,14855,PP,100,1,Carte de Commerce,CA-AHU-0132-s-0453-2024,Service,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
4589,14855,PP,50,1,Attestation Professionnelle,AP-AHU-0200-s-0647-2024,Service,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
1117,3567,PP,50,1,Attestation Professionnelle,AP-AHU-0420-c-0640-2024,Commerce,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
1362,11376,PP,100,1,Carte de Commerce,CA-AHU-0310-c-0450-2024,Commerce,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
1363,11376,PP,50,1,Attestation Professionnelle,AP-AHU-0423-c-0644-2024,Commerce,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
1687,8147,PP,100,1,Carte de Commerce,CA-AHU-0312-c-0454-2024,Commerce,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
2875,9567,PP,50,1,Attestation Professionnelle,AP-AHU-0419-c-0636-2024,Commerce,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
3653,14067,PM,100,1,Attestation Professionnelle,AP-AHU-0198-s-0639-2024,Service,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
3680,14093,PP,50,1,Attestation Professionnelle,AP-AHU-0425-c-0648-2024,Commerce,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
4100,9722,PP,50,1,Attestation Professionnelle,AP-AHU-0421-c-0642-2024,Commerce,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
4577,14845,PP,100,1,Carte de Commerce,CA-AHU-0009-i-0447-2024,Industrie,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
1688,8147,PP,50,1,Attestation Professionnelle,AP-AHU-0426-c-0649-2024,Commerce,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
4579,14846,PP,100,1,Carte de Commerce,CA-AHU-0010-i-0448-2024,Industrie,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
4580,14846,PP,50,1,Attestation Professionnelle,AP-AHU-0021-i-0638-2024,Industrie,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
4581,14849,PP,50,1,Attestation Professionnelle,AP-AHU-0022-i-0641-2024,Industrie,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
4582,2365,PP,100,1,Carte de Commerce,CA-AHU-0309-c-0449-2024,Commerce,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
4583,2365,PP,50,1,Attestation Professionnelle,AP-AHU-0422-c-0643-2024,Commerce,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
4584,14853,PP,100,1,Carte de Commerce,CA-AHU-0311-c-0451-2024,Commerce,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
4585,14853,PP,50,1,Attestation Professionnelle,AP-AHU-0424-c-0645-2024,Commerce,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
4586,14854,PP,100,1,Carte de Commerce,CA-AHU-0131-s-0452-2024,Service,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
4578,14845,PP,50,1,Attestation Professionnelle,AP-AHU-0020-i-0637-2024,Industrie,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
4587,14854,PP,50,1,Attestation Professionnelle,AP-AHU-0199-s-0646-2024,Service,AL HOCEIMA,2024,4,30,avril,Espèce,AHU,AL HOCEIMA,2024-04-30,2,2024-04-30 00:00:00
9690,12684,PM,100,3,Attestation Professionnelle,AP-TNG-0248-c-0392-2024,Commerce,TANGER,2024,5,2,mai,TPE,TNG,TANGER,2024-05-02,2,2024-05-31 00:00:00
9689,12684,PM,200,3,Carte de Commerce,CA-TNG-0242-c-0398-2024,Commerce,TANGER,2024,5,2,mai,TPE,TNG,TANGER,2024-05-02,2,2024-05-31 00:00:00
9456,172,PM,690,3,Certificat d'origine,CO-TNG-0097-i-0284-2024,Industrie,TANGER,2024,5,2,mai,TPE,TNG,TANGER,2024-05-02,2,2024-05-31 00:00:00
9455,172,PM,1000,3,Certificat d'origine,CO-TNG-0096-i-0283-2024,Industrie,TANGER,2024,5,2,mai,TPE,TNG,TANGER,2024-05-02,2,2024-05-31 00:00:00
6145,14863,PP,50,1,Attestation Professionnelle,AP-TET-0136-c-0208-2024,Commerce,TETOUAN,2024,5,2,mai,Espèce,TET,TETOUAN,2024-05-02,2,2024-05-31 00:00:00
9453,172,PM,898,3,Certificat d'origine,CO-TNG-0094-i-0281-2024,Industrie,TANGER,2024,5,2,mai,TPE,TNG,TANGER,2024-05-02,2,2024-05-31 00:00:00
6146,14863,PP,100,1,Carte de Commerce,CA-TET-0119-c-0176-2024,Commerce,TETOUAN,2024,5,2,mai,Espèce,TET,TETOUAN,2024-05-02,2,2024-05-31 00:00:00
6144,14862,PP,50,1,Attestation Professionnelle,AP-TET-0135-c-0207-2024,Commerce,TETOUAN,2024,5,2,mai,Espèce,TET,TETOUAN,2024-05-02,2,2024-05-31 00:00:00
10427,14865,PM,100,3,Attestation Professionnelle,AP-TNG-0245-c-0387-2024,Commerce,TANGER,2024,5,2,mai,TPE,TNG,TANGER,2024-05-02,2,2024-05-31 00:00:00
9454,172,PM,1000,3,Certificat d'origine,CO-TNG-0095-i-0282-2024,Industrie,TANGER,2024,5,2,mai,TPE,TNG,TANGER,2024-05-02,2,2024-05-31 00:00:00
10428,14865,PM,200,3,Carte de Commerce,CA-TNG-0241-c-0396-2024,Commerce,TANGER,2024,5,2,mai,TPE,TNG,TANGER,2024-05-02,2,2024-05-31 00:00:00
11555,14861,PP,50,1,Attestation Professionnelle,AP--0015-s-0069-2024,Service,LARACHE,2024,5,2,mai,Espèce,LA,LARACHE,2024-05-02,2,2024-05-31 00:00:00
10430,14868,PM,100,3,Attestation Professionnelle,AP-TNG-0023-i-0389-2024,Industrie,TANGER,2024,5,2,mai,TPE,TNG,TANGER,2024-05-02,2,2024-05-31 00:00:00
10431,14868,PM,200,3,Carte de Commerce,CA-TNG-0028-i-0397-2024,Industrie,TANGER,2024,5,2,mai,TPE,TNG,TANGER,2024-05-02,2,2024-05-31 00:00:00
10432,14858,PP,50,3,Attestation Professionnelle,AP-TNG-0246-c-0390-2024,Commerce,TANGER,2024,5,2,mai,TPE,TNG,TANGER,2024-05-02,2,2024-05-31 00:00:00
10433,14858,PP,100,3,Carte de Commerce,CA-TNG-0243-c-0399-2024,Commerce,TANGER,2024,5,2,mai,TPE,TNG,TANGER,2024-05-02,2,2024-05-31 00:00:00
10434,14857,PP,50,3,Attestation Professionnelle,AP-TNG-0247-c-0391-2024,Commerce,TANGER,2024,5,2,mai,TPE,TNG,TANGER,2024-05-02,2,2024-05-31 00:00:00
10435,14857,PP,100,3,Carte de Commerce,CA-TNG-0244-c-0400-2024,Commerce,TANGER,2024,5,2,mai,TPE,TNG,TANGER,2024-05-02,2,2024-05-31 00:00:00
10838,193,PM,927,2,Certificat d'origine,CO-TNG-0125-s-0278-2024,Service,TANGER,2024,5,2,mai,Chèque,TNG,TANGER,2024-05-02,2,2024-05-31 00:00:00
10839,193,PM,400,2,Certificat d'origine,CO-TNG-0126-s-0279-2024,Service,TANGER,2024,5,2,mai,Chèque,TNG,TANGER,2024-05-02,2,2024-05-31 00:00:00
10840,193,PM,1000,2,Certificat d'origine,CO-TNG-0127-s-0280-2024,Service,TANGER,2024,5,2,mai,Chèque,TNG,TANGER,2024-05-02,2,2024-05-31 00:00:00
11556,14861,PP,100,1,Carte de Commerce,CA--0015-s-0065-2024,Service,LARACHE,2024,5,2,mai,Espèce,LA,LARACHE,2024-05-02,2,2024-05-31 00:00:00
6143,14862,PP,100,1,Carte de Commerce,CA-TET-0118-c-0175-2024,Commerce,TETOUAN,2024,5,2,mai,Espèce,TET,TETOUAN,2024-05-02,2,2024-05-31 00:00:00
10429,14867,PM,100,3,Attestation Professionnelle,AP-TNG-0121-s-0388-2024,Service,TANGER,2024,5,2,mai,TPE,TNG,TANGER,2024-05-02,2,2024-05-31 00:00:00
6142,14859,PP,50,1,Attestation Professionnelle,AP-TET-0133-c-0205-2024,Commerce,TETOUAN,2024,5,2,mai,Espèce,TET,TETOUAN,2024-05-02,2,2024-05-31 00:00:00
4596,11508,PM,200,1,Carte de Commerce,CA-AHU-0133-s-0458-2024,Service,AL HOCEIMA,2024,5,2,mai,Espèce,AHU,AL HOCEIMA,2024-05-02,2,2024-05-31 00:00:00
6140,9800,PP,50,1,Attestation Professionnelle,AP-TET-0132-c-0204-2024,Commerce,TETOUAN,2024,5,2,mai,Espèce,TET,TETOUAN,2024-05-02,2,2024-05-31 00:00:00
1412,5091,PP,50,1,Attestation Professionnelle,AP-AHU-0432-c-0657-2024,Commerce,AL HOCEIMA,2024,5,2,mai,Espèce,AHU,AL HOCEIMA,2024-05-02,2,2024-05-31 00:00:00
2732,2832,PP,50,1,Attestation Professionnelle,AP-AHU-0201-s-0650-2024,Service,AL HOCEIMA,2024,5,2,mai,Espèce,AHU,AL HOCEIMA,2024-05-02,2,2024-05-31 00:00:00
3023,6281,PP,50,1,Attestation Professionnelle,AP-AHU-0428-c-0652-2024,Commerce,AL HOCEIMA,2024,5,2,mai,Espèce,AHU,AL HOCEIMA,2024-05-02,2,2024-05-31 00:00:00
3027,13588,PP,50,1,Attestation Professionnelle,AP-AHU-0429-c-0653-2024,Commerce,AL HOCEIMA,2024,5,2,mai,Espèce,AHU,AL HOCEIMA,2024-05-02,2,2024-05-31 00:00:00
3073,13616,PP,50,1,Attestation Professionnelle,AP-AHU-0427-c-0651-2024,Commerce,AL HOCEIMA,2024,5,2,mai,Espèce,AHU,AL HOCEIMA,2024-05-02,2,2024-05-31 00:00:00
4591,5819,PP,50,1,Attestation Professionnelle,AP-AHU-0430-c-0655-2024,Commerce,AL HOCEIMA,2024,5,2,mai,Espèce,AHU,AL HOCEIMA,2024-05-02,2,2024-05-31 00:00:00
4592,14860,PP,100,1,Carte de Commerce,CA-AHU-0314-c-0456-2024,Commerce,AL HOCEIMA,2024,5,2,mai,Espèce,AHU,AL HOCEIMA,2024-05-02,2,2024-05-31 00:00:00
4593,14860,PP,50,1,Attestation Professionnelle,AP-AHU-0431-c-0656-2024,Commerce,AL HOCEIMA,2024,5,2,mai,Espèce,AHU,AL HOCEIMA,2024-05-02,2,2024-05-31 00:00:00
4594,14866,PP,100,1,Carte de Commerce,CA-AHU-0315-c-0457-2024,Commerce,AL HOCEIMA,2024,5,2,mai,Espèce,AHU,AL HOCEIMA,2024-05-02,2,2024-05-31 00:00:00
4595,14866,PP,50,1,Attestation Professionnelle,AP-AHU-0433-c-0658-2024,Commerce,AL HOCEIMA,2024,5,2,mai,Espèce,AHU,AL HOCEIMA,2024-05-02,2,2024-05-31 00:00:00
6141,14859,PP,100,1,Carte de Commerce,CA-TET-0117-c-0174-2024,Commerce,TETOUAN,2024,5,2,mai,Espèce,TET,TETOUAN,2024-05-02,2,2024-05-31 00:00:00
4590,5819,PP,100,1,Carte de Commerce,CA-AHU-0313-c-0455-2024,Commerce,AL HOCEIMA,2024,5,2,mai,Espèce,AHU,AL HOCEIMA,2024-05-02,2,2024-05-31 00:00:00
4598,11045,PP,100,1,Carte de Commerce,CA-AHU-0316-c-0459-2024,Commerce,AL HOCEIMA,2024,5,2,mai,Espèce,AHU,AL HOCEIMA,2024-05-02,2,2024-05-31 00:00:00
4597,11508,PM,100,1,Attestation Professionnelle,AP-AHU-0203-s-0659-2024,Service,AL HOCEIMA,2024,5,2,mai,Espèce,AHU,AL HOCEIMA,2024-05-02,2,2024-05-31 00:00:00
6139,9800,PP,100,1,Carte de Commerce,CA-TET-0116-c-0173-2024,Commerce,TETOUAN,2024,5,2,mai,Espèce,TET,TETOUAN,2024-05-02,2,2024-05-31 00:00:00
5498,6481,PP,50,1,Attestation Professionnelle,AP-TET-0134-c-0206-2024,Commerce,TETOUAN,2024,5,2,mai,Espèce,TET,TETOUAN,2024-05-02,2,2024-05-31 00:00:00
